Index,Description,Duration,Amount,TRPS,Rating,Echelon,Date,Listing,Lombard,Liquidity,EUR,RUB,USD
XS2134628069,MMCFN  2.550 09/11/25 '25,4.223,500000000.0,10.0,7,1,2020-12-01,3.0,0,0.34244752399857925,0,0,1
XS1449458915,GOTRL  5.950 07/19/21,0.5579999999999999,350000000.0,10.0,5,2,2020-12-01,3.0,1,0.4357834526486169,0,0,1
XS1319822752,EVRE   8.250 01/28/21,0.09699999999999999,750000000.0,10.0,6,1,2020-12-01,-1.0,0,0.0,0,0,1
XS1433454243,FASPM  5.375 06/16/23,2.358,900000000.0,10.0,5,2,2020-12-01,3.0,0,0.4289657621884987,0,0,1
XS1951067039,CBOMF  5.150 02/20/24,2.89,327228000.0,10.0,4,2,2020-12-01,3.0,0,0.4393850658501465,1,0,0
XS1759468967,UNCRS  4.850 02/01/23,1.9909999999999999,500000000.0,8.0,3,2,2020-12-01,-1.0,0,0.0,0,0,1
XS1400710726,VON    7.250 04/26/23 '23,1.964,700000000.0,10.0,5,2,2020-12-01,-1.0,0,0.0,0,0,1
XS1772800204,DMAIR  5.075 02/15/23 '22,1.798,300000000.0,10.0,5,2,2020-12-01,-1.0,0,0.0,0,0,1
XS2010044548,CPPFD  4.500 09/19/24 '24,3.237,300000000.0,9.0,4,2,2020-12-01,-1.0,0,0.0,0,0,1
XS2010044381,GTEPT  4.949 02/18/26,4.555,550000000.0,10.0,5,2,2020-12-01,3.0,1,0.4996309970851803,0,0,1
XS2060792236,KAPIA  4.125 10/09/24 '24,3.3160000000000003,400000000.0,9.0,5,2,2020-12-01,-1.0,0,0.0,0,0,1
XS2058691663,VON    4.000 04/09/25 '25,3.755,1000000000.0,10.0,5,2,2020-12-01,-1.0,0,0.0,0,0,1
XS2010040397,UKFIN  4.000 10/22/24,3.575,500000000.0,9.0,4,2,2020-12-01,-1.0,0,0.0,0,0,1
XS2063279959,ALFAB  5.950 04/15/30 '25 FRN,3.839,850000000.0,10.0,4,2,2020-12-01,-1.0,0,0.0,0,0,1
XS2099763075,CBOMF  4.700 01/29/25,3.719,541000000.0,10.0,4,2,2020-12-01,3.0,0,0.4688528564780141,0,0,1
XS2124187571,GAZFI  3.250 02/25/30 MTN,7.949,2000000000.0,10.0,8,1,2020-12-01,3.0,1,0.5342150322642094,0,0,1
XS2157526315,GAZFI  2.950 04/15/25 MTN,4.043,1000000000.0,10.0,8,1,2020-12-01,3.0,1,0.4115970612810669,1,0,0
XS2159874002,LKOH   3.875 05/06/30,7.977,1500000000.0,10.0,8,1,2020-12-01,3.0,0,0.4846166822924171,0,0,1
XS0841671000,SGEEL  5.900 10/17/22 MTN,1.736,634051000.0,10.0,8,1,2020-12-01,-1.0,1,0.0,0,0,1
XS0800817073,VEFNC  6.025 07/05/22,1.452,1000000000.0,10.0,7,1,2020-12-01,3.0,1,0.4710745904632154,0,0,1
XS0830192711,STGPN  4.375 09/19/22 MTN,1.6780000000000002,1500000000.0,10.0,8,1,2020-12-01,3.0,1,0.5208036429546441,0,0,1
XS0861981180,ROSNI  4.199 03/06/22 MTN,1.173,2000000000.0,10.0,7,1,2020-12-01,3.0,1,0.5284816549885222,0,0,1
XS1622146758,MMCFN  3.849 04/08/22,1.264,500000000.0,10.0,7,1,2020-12-01,-1.0,0,0.0,0,0,1
XS1567051443,SGEEL  3.850 08/27/21,0.6679999999999999,500000000.0,10.0,8,1,2020-12-01,-1.0,0,0.0,0,0,1
XS2010030919,ALRSX  3.100 06/25/27,5.864,500000000.0,10.0,7,1,2020-12-01,-1.0,0,0.0,0,0,1
XS0743596040,STSBC  6.125 02/07/22 MTN,1.08,1500000000.0,10.0,7,1,2020-12-01,3.0,1,0.0,0,0,1
XS0831571434,EUDBK  4.767 09/20/22 MTN,1.675,335812000.0,10.0,9,1,2020-12-01,-1.0,1,0.0,0,0,1
XS1634369067,BYGV   6.875 02/28/23,2.025,800000000.0,10.0,2,1,2020-12-01,3.0,0,0.0,0,0,1
RU000A0JREW5,VNESH  7.270 04/02/21 PUT,0.27699999999999997,5000000000.0,8.0,7,1,2020-12-01,3.0,1,0.2479873148102644,0,1,0
RU000A0JWV63,FASPM 14.250 Perp     '26,4.2139999999999995,5000000000.0,7.0,6,2,2020-12-01,3.0,0,0.5067784192456047,0,1,0
RU000A0JVUK8,AFKS   9.750 09/30/25 PUT,1.226,5000000000.0,9.0,4,2,2020-12-01,3.0,1,0.4793511966460157,0,1,0
RU000A0JWYQ5,AFKS   6.350 10/30/26 PUT,4.943000000000001,6500000000.0,9.0,4,2,2020-12-01,3.0,1,0.6095141016927453,0,1,0
RU000A100V79,TCSX   8.250 09/12/29 PUT,6.311,10000000000.0,7.0,4,2,2020-12-01,1.0,0,0.5114222666393323,0,1,0
RU000A0JXVE5,SVYIN  8.900 07/05/22,1.4140000000000001,20000000000.0,9.0,6,1,2020-12-01,3.0,0,0.5202828018082404,0,1,0
RU000A0JX2F6,ROSB   6.550 12/20/26 PUT,1.912,5000000000.0,6.0,7,2,2020-12-01,2.0,1,0.31591300390709043,0,1,0
RU000A0JWNB0,ROSB   7.500 07/21/26 PUT,0.5650000000000001,7000000000.0,6.0,7,2,2020-12-01,2.0,1,0.24122237251504186,0,1,0
RU000A0JTM36,BANE   6.300 01/31/23 PUT,0.134,10000000000.0,9.0,7,1,2020-12-01,1.0,1,0.4295288738696964,0,1,0
RU000A0JTM51,BANE   6.300 01/31/23 PUT,0.131,5000000000.0,9.0,7,1,2020-12-01,1.0,1,0.35684555366678505,0,1,0
RU000A101MZ4,IIB    6.750 05/16/23,2.2230000000000003,7000000000.0,7.0,7,2,2020-12-01,3.0,0,0.3285397814409187,0,1,0
RU000A0ZZZN8,SVKBK 10.350 12/21/21,0.961,3000000000.0,8.0,6,1,2020-12-01,3.0,0,0.4011765103809354,0,1,0
RU000A1023K1,AFKS   6.700 08/26/30 PUT,7.1480000000000015,10000000000.0,9.0,4,2,2020-12-01,1.0,1,0.5315477649694713,0,1,0
RU000A0JW1P8,GOTRL  8.150 12/16/25 PUT,0.0,4000000000.0,8.0,6,1,2020-12-01,1.0,1,0.5027386413915154,0,1,0
RU000A0JWBH2,EVRE  12.600 03/23/21,0.247,15000000000.0,9.0,6,1,2020-12-01,2.0,1,0.5745701517731223,0,1,0
RU000A0ZYNY4,GOTRL  5.250 12/31/32 FRN PUT,8.706,10000000000.0,8.0,6,1,2020-12-01,1.0,1,0.4872844283378053,0,1,0
RU000A0ZZ0L6,ELLEA 10.600 03/26/21,0.231,1160005000.0,9.0,3,2,2020-12-01,2.0,0,0.385531126841229,0,1,0
RU000A0ZZ1J8,GOTRL  7.350 03/18/33 PUT,8.088000000000001,10000000000.0,9.0,6,1,2020-12-01,1.0,1,0.5783913249655673,0,1,0
RU000A0ZZAW2,PIKK   6.950 06/23/21 FRN,0.485,6000000000.0,9.0,4,2,2020-12-01,1.0,0,0.4431380234242713,0,1,0
RU000A0JVA10,GOTRL  7.980 03/06/25 PUT,2.471,5000000000.0,8.0,6,1,2020-12-01,1.0,1,0.4469149165611339,0,1,0
RU000A0JWPA7,SOVCH  8.500 07/30/21 PUT,0.583,7000000000.0,8.0,6,1,2020-12-01,1.0,1,0.4192894263622838,0,1,0
RU000A0JVVA7,FASPM 12.500 10/13/22,1.6480000000000001,9000000000.0,8.0,8,1,2020-12-01,1.0,1,0.358898731239694,0,1,0
RU000A0JTVJ2,FASPM  8.300 04/11/23 PUT,1.252,10000000000.0,7.0,6,2,2020-12-01,2.0,1,0.4862794813166741,0,1,0
RU000A100VX2,INOFC  7.900 09/26/29 PUT,6.4220000000000015,7000000000.0,6.0,7,2,2020-12-01,3.0,0,0.2951318870264207,0,1,0
RU000A0JX1S1,ROSSI  6.650 11/27/31 PUT,1.881,15000000000.0,9.0,8,1,2020-12-01,3.0,1,0.5797262006094942,0,1,0
XS1946883342,ALFAB  9.350 08/06/22 MTN,1.494,10000000000.0,9.0,6,1,2020-12-01,-1.0,0,0.0,0,1,0
XS1691350455,RUCAM  8.125 09/28/22 '22,1.43,20000000000.0,10.0,7,1,2020-12-01,-1.0,0,0.0,0,1,0
RU000A0JTLL9,USMHD  7.650 01/27/23 PUT,1.9240000000000002,5000000000.0,8.0,6,1,2020-12-01,2.0,1,0.41204724233272505,0,1,0
RU000A102CL3,RUGV   1.850 11/20/32,10.787,1250000000.0,8.0,7,1,2020-12-01,1.0,0,0.4991845594229259,1,0,0
RU000A101616,FASPM  5.000 Perp     '25,18.976,150000000.0,8.0,6,1,2021-01-01,3.0,0,0.5097835886129338,1,0,0
XS2134628069,MMCFN  2.550 09/11/25 '25,4.1419999999999995,500000000.0,10.0,7,1,2021-01-01,3.0,0,0.4013590518454749,0,0,1
XS1449458915,GOTRL  5.950 07/19/21,0.4920000000000001,350000000.0,10.0,5,2,2021-01-01,3.0,1,0.28468195140763525,0,0,1
XS1319822752,EVRE   8.250 01/28/21,0.078,750000000.0,10.0,6,1,2021-01-01,-1.0,0,0.0,0,0,1
XS1433454243,FASPM  5.375 06/16/23,2.2769999999999997,900000000.0,10.0,5,2,2021-01-01,3.0,0,0.4007218416145718,0,0,1
XS1951067039,CBOMF  5.150 02/20/24,2.8080000000000003,327228000.0,10.0,4,2,2021-01-01,3.0,0,0.4436247560850663,1,0,0
XS1759468967,UNCRS  4.850 02/01/23,1.911,500000000.0,8.0,3,2,2021-01-01,-1.0,0,0.0,0,0,1
XS1400710726,VON    7.250 04/26/23 '23,1.884,700000000.0,10.0,5,2,2021-01-01,-1.0,0,0.0,0,0,1
XS1772800204,DMAIR  5.075 02/15/23 '22,1.7180000000000002,300000000.0,10.0,5,2,2021-01-01,-1.0,0,0.0,0,0,1
XS2010044548,CPPFD  4.500 09/19/24 '24,3.156,300000000.0,8.0,4,2,2021-01-01,-1.0,0,0.0,0,0,1
XS2010044381,GTEPT  4.949 02/18/26,4.4750000000000005,550000000.0,10.0,5,2,2021-01-01,3.0,1,0.496422041915742,0,0,1
XS2063279959,ALFAB  5.950 04/15/30 '25 FRN,3.762,850000000.0,9.0,4,2,2021-01-01,-1.0,0,0.0,0,0,1
XS2099763075,CBOMF  4.700 01/29/25,3.635,541000000.0,10.0,4,2,2021-01-01,3.0,0,0.4550965610828229,0,0,1
XS2124187571,GAZFI  3.250 02/25/30 MTN,7.859,2000000000.0,10.0,8,1,2021-01-01,3.0,1,0.5246275932887537,0,0,1
XS0841671000,SGEEL  5.900 10/17/22 MTN,1.656,634051000.0,10.0,8,1,2021-01-01,-1.0,1,0.0,0,0,1
XS0800817073,VEFNC  6.025 07/05/22,1.411,1000000000.0,10.0,7,1,2021-01-01,3.0,1,0.4563631182945634,0,0,1
XS0830192711,STGPN  4.375 09/19/22 MTN,1.597,1500000000.0,10.0,8,1,2021-01-01,3.0,1,0.4630467108389261,0,0,1
XS0861981180,ROSNI  4.199 03/06/22 MTN,1.092,2000000000.0,10.0,7,1,2021-01-01,3.0,1,0.5291163030306785,0,0,1
XS1622146758,MMCFN  3.849 04/08/22,1.1840000000000002,500000000.0,10.0,7,1,2021-01-01,-1.0,0,0.0,0,0,1
XS1567051443,SGEEL  3.850 08/27/21,0.588,500000000.0,10.0,8,1,2021-01-01,-1.0,0,0.0,0,0,1
XS1038646078,GAZCA  3.600 02/26/21 MTN,0.096,750000000.0,10.0,8,1,2021-01-01,-1.0,1,0.0,1,0,0
XS0743596040,STSBC  6.125 02/07/22 MTN,0.9990000000000001,1500000000.0,10.0,7,1,2021-01-01,3.0,1,0.0,0,0,1
XS1634369067,BYGV   6.875 02/28/23,1.944,800000000.0,10.0,2,2,2021-01-01,3.0,0,0.0,0,0,1
XS2243631095,GAZFI  4.598 Perp     '25 FRN,4.296,1400000000.0,9.0,6,1,2021-01-01,-1.0,0,0.0,0,0,1
RU000A0JREW5,VNESH  7.270 04/02/21 PUT,0.192,5000000000.0,8.0,7,1,2021-01-01,3.0,1,0.2270469130255049,0,1,0
RU000A0JWV63,FASPM 14.250 Perp     '26,4.1339999999999995,5000000000.0,7.0,6,2,2021-01-01,3.0,0,0.5133956836514171,0,1,0
RU000A0JVUK8,AFKS   9.750 09/30/25 PUT,1.141,5000000000.0,9.0,4,2,2021-01-01,3.0,1,0.4842597422638337,0,1,0
RU000A0JWYQ5,AFKS   6.350 10/30/26 PUT,4.86,6500000000.0,9.0,4,2,2021-01-01,3.0,1,0.5459740453739579,0,1,0
RU000A100V79,TCSX   8.250 09/12/29 PUT,6.221,10000000000.0,8.0,4,2,2021-01-01,1.0,0,0.5134938880662451,0,1,0
RU000A0JXVE5,SVYIN  8.900 07/05/22,1.388,20000000000.0,9.0,6,1,2021-01-01,3.0,0,0.5203539682417105,0,1,0
RU000A0JX2F6,ROSB   6.550 12/20/26 PUT,1.827,5000000000.0,7.0,7,2,2021-01-01,2.0,1,0.22271187154006525,0,1,0
RU000A0JWNB0,ROSB   7.500 07/21/26 PUT,0.498,7000000000.0,7.0,7,2,2021-01-01,2.0,1,0.2116499960426733,0,1,0
RU000A0JTM36,BANE   6.300 01/31/23 PUT,0.049,10000000000.0,9.0,7,1,2021-01-01,1.0,1,0.4705964783952162,0,1,0
RU000A0JTM51,BANE   6.300 01/31/23 PUT,0.046,5000000000.0,9.0,7,1,2021-01-01,1.0,1,0.35358334500623656,0,1,0
RU000A101MZ4,IIB    6.750 05/16/23,2.138,7000000000.0,7.0,10,3,2021-01-01,3.0,0,0.32196780935796177,0,1,0
RU000A0ZZZN8,SVKBK 10.350 12/21/21,0.8759999999999999,2100000000.0,8.0,6,1,2021-01-01,3.0,0,0.4099111657487406,0,1,0
RU000A1023K1,AFKS   6.700 08/26/30 PUT,7.066,10000000000.0,9.0,4,2,2021-01-01,1.0,1,0.5337575057617232,0,1,0
RU000A0JW1P8,GOTRL  6.890 12/16/25 PUT,1.804,4000000000.0,8.0,6,1,2021-01-01,1.0,1,0.5587455268348945,0,1,0
RU000A0JWBH2,EVRE  12.600 03/23/21,0.156,15000000000.0,9.0,6,1,2021-01-01,2.0,1,0.5740451539770449,0,1,0
RU000A0ZYNY4,GOTRL  5.250 12/31/32 FRN PUT,8.796,10000000000.0,8.0,6,1,2021-01-01,1.0,1,0.5065205081387678,0,1,0
RU000A0ZYR91,GOTRL  5.150 01/18/33 FRN PUT,8.705,10000000000.0,9.0,6,1,2021-01-01,1.0,1,0.477257558171308,0,1,0
RU000A0ZZ0L6,ELLEA 10.600 03/26/21,0.173,1063724585.0,9.0,3,2,2021-01-01,2.0,0,0.3707324394972321,0,1,0
RU000A0ZZ1J8,GOTRL  7.350 03/18/33 PUT,8.156,10000000000.0,9.0,6,1,2021-01-01,1.0,1,0.5647336526962694,0,1,0
RU000A0ZZAW2,PIKK   5.700 06/23/21 FRN,0.416,6000000000.0,9.0,4,2,2021-01-01,1.0,0,0.3991430845835754,0,1,0
RU000A0JVA10,GOTRL  7.980 03/06/25 PUT,2.381,5000000000.0,8.0,6,1,2021-01-01,1.0,1,0.4066246682707608,0,1,0
RU000A0JWPA7,SOVCH  8.500 07/30/21 PUT,0.498,7000000000.0,8.0,6,1,2021-01-01,1.0,1,0.4223005804402552,0,1,0
RU000A0JVVA7,FASPM 12.500 10/13/22,1.558,9000000000.0,7.0,8,3,2021-01-01,1.0,1,0.4108184862100145,0,1,0
RU000A0JTVJ2,FASPM  8.300 04/11/23 PUT,1.167,10000000000.0,8.0,6,1,2021-01-01,2.0,1,0.3128086598852226,0,1,0
RU000A100VX2,INOFC  7.900 09/26/29 PUT,6.3329999999999975,7000000000.0,7.0,7,2,2021-01-01,3.0,0,0.3291656321884028,0,1,0
RU000A1008V9,FASPM  7.660 03/27/28 FRN,0.0,13400000000.0,8.0,8,2,2021-01-01,1.0,1,0.4232667916112579,0,1,0
RU000A101D13,AFKS   7.100 01/26/23,1.847,10000000000.0,8.0,4,2,2021-01-01,2.0,0,0.5747915790178062,0,1,0
RU000A0JX1S1,ROSSI  6.650 11/27/31 PUT,1.796,15000000000.0,9.0,8,1,2021-01-01,3.0,1,0.5194213010027285,0,1,0
RU000A101KK0,FASPM  6.750 03/26/24 PUT,2.866,6500000000.0,8.0,8,1,2021-01-01,3.0,0,0.5638875211546435,0,1,0
XS1946883342,ALFAB  9.350 08/06/22 MTN,1.4140000000000001,10000000000.0,8.0,6,1,2021-01-01,-1.0,0,0.0,0,1,0
RU000A101S81,UNCRS  6.500 05/28/30 PUT,7.017,10000000000.0,8.0,3,2,2021-01-01,2.0,0,0.5293019896141354,0,1,0
XS1691350455,RUCAM  8.125 09/28/22 '22,1.35,20000000000.0,10.0,7,1,2021-01-01,-1.0,0,0.0,0,1,0
RU000A0JTLL9,USMHD  7.650 01/27/23 PUT,1.831,5000000000.0,7.0,6,2,2021-01-01,2.0,1,0.4654417794740636,0,1,0
RU000A0JTLJ3,USMHD  7.650 01/27/23 PUT,1.831,5000000000.0,8.0,6,1,2021-01-01,2.0,1,0.4595133572602933,0,1,0
RU000A102CL3,RUGV   1.850 11/20/32,10.704,1250000000.0,8.0,7,1,2021-01-01,1.0,0,0.44244913358375054,1,0,0
RU000A101616,FASPM  5.000 Perp     '25,19.052,150000000.0,8.0,6,1,2021-02-01,3.0,0,0.5143842813986549,1,0,0
XS2134628069,MMCFN  2.550 09/11/25 '25,4.073,500000000.0,10.0,7,1,2021-02-01,3.0,0,0.4038297045106097,0,0,1
XS1449458915,GOTRL  5.950 07/19/21,0.42200000000000004,350000000.0,10.0,5,2,2021-02-01,3.0,1,0.3160311262986917,0,0,1
XS1433454243,FASPM  5.375 06/16/23,2.208,900000000.0,10.0,5,2,2021-02-01,3.0,0,0.4671473800791026,0,0,1
XS1759468967,UNCRS  4.850 02/01/23,1.889,500000000.0,8.0,3,2,2021-02-01,-1.0,0,0.0,0,0,1
XS1400710726,VON    7.250 04/26/23 '23,1.814,700000000.0,10.0,5,2,2021-02-01,-1.0,0,0.0,0,0,1
XS1772800204,DMAIR  5.075 02/15/23 '22,1.69,300000000.0,10.0,5,2,2021-02-01,-1.0,0,0.0,0,0,1
XS2010044548,CPPFD  4.500 09/19/24 '24,3.0869999999999997,300000000.0,8.0,4,2,2021-02-01,-1.0,0,0.0,0,0,1
XS2010044381,GTEPT  4.949 02/18/26,4.41,550000000.0,10.0,5,2,2021-02-01,3.0,1,0.4834487326193947,0,0,1
XS2063279959,ALFAB  5.950 04/15/30 '25 FRN,3.693,850000000.0,10.0,4,2,2021-02-01,-1.0,0,0.0,0,0,1
XS2124187571,GAZFI  3.250 02/25/30 MTN,7.782999999999999,2000000000.0,10.0,8,1,2021-02-01,3.0,1,0.5102224384978443,0,0,1
XS0841671000,SGEEL  5.900 10/17/22 MTN,1.5859999999999999,634051000.0,10.0,8,1,2021-02-01,-1.0,1,0.0,0,0,1
XS0800817073,VEFNC  6.025 07/05/22,1.341,1000000000.0,10.0,7,1,2021-02-01,3.0,1,0.4690472954946837,0,0,1
XS0830192711,STGPN  4.375 09/19/22 MTN,1.528,1500000000.0,10.0,8,1,2021-02-01,3.0,1,0.4570110558792402,0,0,1
XS0861981180,ROSNI  4.199 03/06/22 MTN,1.023,2000000000.0,10.0,7,1,2021-02-01,3.0,1,0.5036155857229926,0,0,1
XS1622146758,MMCFN  3.849 04/08/22,1.114,500000000.0,10.0,7,1,2021-02-01,-1.0,0,0.0,0,0,1
XS1567051443,SGEEL  3.850 08/27/21,0.518,500000000.0,10.0,8,1,2021-02-01,-1.0,0,0.0,0,0,1
XS1038646078,GAZCA  3.600 02/26/21 MTN,0.027000000000000003,750000000.0,10.0,8,2,2021-02-01,-1.0,1,0.0,1,0,0
XS0743596040,STSBC  6.125 02/07/22 MTN,0.958,1500000000.0,10.0,7,1,2021-02-01,3.0,1,0.0,0,0,1
XS1634369067,BYGV   6.875 02/28/23,1.874,800000000.0,10.0,2,2,2021-02-01,3.0,0,0.0,0,0,1
XS2243631095,GAZFI  4.598 Perp     '25 FRN,4.273,1400000000.0,9.0,6,1,2021-02-01,-1.0,0,0.0,0,0,1
XS1951067039,CBOMF  5.150 02/20/24,2.739,327228000.0,10.0,4,2,2021-02-01,3.0,0,0.4447583188400304,1,0,0
XS2099763075,CBOMF  4.700 01/29/25,3.6489999999999996,541000000.0,10.0,4,2,2021-02-01,3.0,0,0.4442095067152938,0,0,1
RU000A0JREW5,VNESH  7.270 04/02/21 PUT,0.0,5000000000.0,8.0,7,1,2021-02-01,3.0,1,0.0,0,1,0
RU000A0JWV63,FASPM 14.250 Perp     '26,4.062,5000000000.0,7.0,6,2,2021-02-01,3.0,0,0.5131645848666556,0,1,0
RU000A0JVUK8,AFKS   9.750 09/30/25 PUT,1.075,5000000000.0,9.0,4,2,2021-02-01,3.0,1,0.457403034272022,0,1,0
RU000A0JWYQ5,AFKS   6.350 10/30/26 PUT,4.79,6500000000.0,9.0,4,2,2021-02-01,3.0,1,0.3958186380709845,0,1,0
RU000A100V79,TCSX   8.250 09/12/29 PUT,6.1530000000000005,10000000000.0,8.0,4,2,2021-02-01,1.0,0,0.5126061972581788,0,1,0
RU000A0JXVE5,SVYIN  8.900 07/05/22,1.3219999999999998,20000000000.0,9.0,6,1,2021-02-01,3.0,0,0.5243932281076825,0,1,0
RU000A0JX2F6,ROSB   6.550 12/20/26 PUT,1.766,5000000000.0,7.0,7,2,2021-02-01,2.0,1,0.2058068230755819,0,1,0
RU000A0JWNB0,ROSB   7.500 07/21/26 PUT,0.433,7000000000.0,7.0,7,2,2021-02-01,2.0,1,0.21425871546502565,0,1,0
RU000A0JTM36,BANE   5.500 01/31/23 PUT,1.889,10000000000.0,9.0,7,1,2021-02-01,1.0,1,0.4660379110410106,0,1,0
RU000A0JTM51,BANE   5.500 01/31/23 PUT,1.88,5000000000.0,9.0,7,1,2021-02-01,1.0,1,0.36217603045002505,0,1,0
RU000A101MZ4,IIB    6.750 05/16/23,2.079,7000000000.0,7.0,10,3,2021-02-01,3.0,0,0.17811927646411638,0,1,0
RU000A0ZZZN8,SVKBK 10.350 12/21/21,0.81,2100000000.0,8.0,6,1,2021-02-01,3.0,0,0.4101017169434564,0,1,0
RU000A1023K1,AFKS   6.700 08/26/30 PUT,6.9750000000000005,10000000000.0,9.0,4,2,2021-02-01,1.0,1,0.525753391635239,0,1,0
RU000A0JW1P8,GOTRL  6.890 12/16/25 PUT,1.7380000000000002,4000000000.0,8.0,6,1,2021-02-01,1.0,1,0.5588815862221479,0,1,0
RU000A0JWBH2,EVRE  12.600 03/23/21,0.096,15000000000.0,9.0,6,1,2021-02-01,2.0,1,0.5323476470191504,0,1,0
RU000A0ZYNY4,GOTRL  5.250 12/31/32 FRN PUT,8.732999999999999,10000000000.0,8.0,6,1,2021-02-01,1.0,1,0.5323434226004867,0,1,0
RU000A0ZYR91,GOTRL  4.900 01/18/33 FRN PUT,8.81,10000000000.0,9.0,6,1,2021-02-01,1.0,1,0.4858465557150556,0,1,0
RU000A0ZZ0L6,ELLEA 10.600 03/26/21,0.107,1063724585.0,9.0,4,2,2021-02-01,2.0,0,0.3751444700840271,0,1,0
RU000A0ZZ1J8,GOTRL  7.350 03/18/33 PUT,8.103,10000000000.0,9.0,6,1,2021-02-01,1.0,1,0.5654902228317042,0,1,0
RU000A0ZZAW2,PIKK   5.700 06/23/21 FRN,0.35100000000000003,6000000000.0,9.0,4,2,2021-02-01,1.0,0,0.3810101487200727,0,1,0
RU000A0JVA10,GOTRL  7.980 03/06/25 PUT,2.319,5000000000.0,8.0,6,1,2021-02-01,1.0,1,0.4139608349310153,0,1,0
RU000A0JWPA7,SOVCH  8.500 07/30/21 PUT,0.452,7000000000.0,8.0,6,1,2021-02-01,1.0,1,0.4125953007282918,0,1,0
RU000A0JVVA7,FASPM 12.500 10/13/22,1.4969999999999999,9000000000.0,8.0,8,1,2021-02-01,1.0,1,0.4123184809603982,0,1,0
RU000A0JTVJ2,FASPM  8.300 04/11/23 PUT,1.101,10000000000.0,8.0,6,1,2021-02-01,2.0,1,0.3407985558593117,0,1,0
RU000A100VX2,INOFC  7.900 09/26/29 PUT,6.263,7000000000.0,7.0,7,2,2021-02-01,3.0,0,0.3268457743114521,0,1,0
RU000A101D13,AFKS   7.100 01/26/23,1.8459999999999999,10000000000.0,8.0,4,2,2021-02-01,2.0,0,0.5799569392602993,0,1,0
RU000A0JX1S1,ROSSI  6.650 11/27/31 PUT,1.736,15000000000.0,9.0,8,1,2021-02-01,3.0,1,0.4742955708215622,0,1,0
RU000A101KK0,FASPM  6.750 03/26/24 PUT,2.801,6500000000.0,8.0,8,1,2021-02-01,3.0,0,0.5773888935333948,0,1,0
XS1946883342,ALFAB  9.350 08/06/22 MTN,1.4080000000000001,10000000000.0,8.0,6,1,2021-02-01,-1.0,0,0.0,0,1,0
RU000A101S81,UNCRS  6.500 05/28/30 PUT,6.9570000000000025,10000000000.0,8.0,3,2,2021-02-01,2.0,0,0.5312679401930264,0,1,0
XS1691350455,RUCAM  8.125 09/28/22 '22,1.2830000000000001,20000000000.0,10.0,7,1,2021-02-01,-1.0,0,0.0,0,1,0
RU000A0JTLJ3,USMHD  7.650 01/27/23 PUT,1.839,5000000000.0,9.0,6,1,2021-02-01,2.0,1,0.4354070372622989,0,1,0
RU000A0JTLL9,USMHD  7.650 01/27/23 PUT,1.839,5000000000.0,8.0,6,1,2021-02-01,2.0,1,0.4697257584075427,0,1,0
RU000A102CL3,RUGV   1.850 11/20/32,10.632,1250000000.0,9.0,7,1,2021-02-01,1.0,0,0.5352272043412931,1,0,0
RU000A101616,FASPM  5.000 Perp     '25,19.488,150000000.0,8.0,6,1,2021-03-01,3.0,0,0.4676145435379966,1,0,0
XS2159874002,LKOH   3.875 05/06/30,7.71,1500000000.0,10.0,8,1,2021-03-01,3.0,0,0.4712531892229458,0,0,1
XS2134628069,MMCFN  2.550 09/11/25 '25,4.033,500000000.0,10.0,7,1,2021-03-01,3.0,0,0.35997599557127635,0,0,1
XS2291819980,GAZFI  2.950 01/27/29 MTN,7.024,2000000000.0,8.0,8,1,2021-03-01,-1.0,0,0.0,0,0,1
XS0810596832,VTBR   9.500 Perp     '22 FRN,1.588,2250000000.0,10.0,7,1,2021-03-01,3.0,0,0.6036667977713616,0,0,1
XS1449458915,GOTRL  5.950 07/19/21,0.33299999999999996,254701000.0,10.0,5,2,2021-03-01,3.0,1,0.4844646779443928,0,0,1
XS1433454243,FLOT   5.375 06/16/23,2.119,900000000.0,10.0,5,2,2021-03-01,3.0,0,0.4988381981538332,0,0,1
XS1759468967,UNCRS  4.850 02/01/23,1.806,500000000.0,8.0,3,2,2021-03-01,-1.0,0,0.0,0,0,1
XS1400710726,VON    7.250 04/26/23 '23,1.725,700000000.0,10.0,5,2,2021-03-01,-1.0,0,0.0,0,0,1
XS1772800204,DMAIR  5.075 02/15/23 '22,1.6019999999999999,204719000.0,10.0,5,2,2021-03-01,-1.0,0,0.0,0,0,1
XS2010044548,CPPFD  4.500 09/19/24 '24,3.063,300000000.0,8.0,4,2,2021-03-01,-1.0,0,0.0,0,0,1
XS2010044381,GTEPT  4.949 02/18/26,4.4239999999999995,550000000.0,10.0,5,2,2021-03-01,3.0,1,0.4823674326254377,0,0,1
XS2063279959,ALFAB  5.950 04/15/30 '25 FRN,3.597,850000000.0,8.0,4,2,2021-03-01,-1.0,0,0.0,0,0,1
XS2124187571,GAZFI  3.250 02/25/30 MTN,7.796,2000000000.0,10.0,8,1,2021-03-01,3.0,1,0.522157046428551,0,0,1
XS0841671000,SGEEL  5.900 10/17/22 MTN,1.4969999999999999,634051000.0,10.0,8,1,2021-03-01,-1.0,1,0.0,0,0,1
XS0800817073,VEFNC  6.025 07/05/22,1.253,1000000000.0,10.0,7,1,2021-03-01,3.0,1,0.4607158891986461,0,0,1
